MISO Hourly Temperatures (Fahrenheit) in Major Cities
Hourly temperature data for major cities
Source: EIA collected from NOAA
Indianapolis Temperature (Fahrenheit),Indianapolis Temperature Observation Time (Eastern Standard),Minneapolis Temperature (Fahrenheit),Minneapolis Temperature Observation Time (Eastern Standard),New Orleans International Airport Temperature (Fahrenheit),New Orleans International Airport Temperature Observation Time (Eastern Standard),UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number
42.1,2020-01-06 16:54:00,36.0,2020-01-06 16:53:00,70.0,2020-01-06 16:53:00,2020-01-06 22:00:00,2020-01-06 16:00:00,2020-01-06 17:00:00,2020-01-06,17
39.0,2020-01-06 17:54:00,35.1,2020-01-06 17:53:00,68.0,2020-01-06 17:53:00,2020-01-06 23:00:00,2020-01-06 17:00:00,2020-01-06 18:00:00,2020-01-06,18
37.9,2020-01-06 18:54:00,34.0,2020-01-06 18:53:00,63.0,2020-01-06 18:53:00,2020-01-07 00:00:00,2020-01-06 18:00:00,2020-01-06 19:00:00,2020-01-06,19
39.0,2020-01-06 19:54:00,35.1,2020-01-06 19:53:00,62.1,2020-01-06 19:53:00,2020-01-07 01:00:00,2020-01-06 19:00:00,2020-01-06 20:00:00,2020-01-06,20
36.0,2020-01-06 20:54:00,34.0,2020-01-06 20:53:00,60.1,2020-01-06 20:53:00,2020-01-07 02:00:00,2020-01-06 20:00:00,2020-01-06 21:00:00,2020-01-06,21
37.0,2020-01-06 21:54:00,34.0,2020-01-06 21:53:00,60.1,2020-01-06 21:53:00,2020-01-07 03:00:00,2020-01-06 21:00:00,2020-01-06 22:00:00,2020-01-06,22
34.0,2020-01-06 22:54:00,33.1,2020-01-06 22:53:00,60.1,2020-01-06 22:53:00,2020-01-07 04:00:00,2020-01-06 22:00:00,2020-01-06 23:00:00,2020-01-06,23
35.1,2020-01-06 23:54:00,32.0,2020-01-06 23:53:00,59.0,2020-01-06 23:53:00,2020-01-07 05:00:00,2020-01-06 23:00:00,2020-01-07 00:00:00,2020-01-06,24
32.0,2020-01-07 00:54:00,32.0,2020-01-07 00:53:00,59.0,2020-01-07 00:53:00,2020-01-07 06:00:00,2020-01-07 00:00:00,2020-01-07 01:00:00,2020-01-07,1
28.9,2020-01-07 01:54:00,30.9,2020-01-07 01:53:00,60.1,2020-01-07 01:53:00,2020-01-07 07:00:00,2020-01-07 01:00:00,2020-01-07 02:00:00,2020-01-07,2
32.0,2020-01-07 02:54:00,28.9,2020-01-07 02:53:00,60.1,2020-01-07 02:53:00,2020-01-07 08:00:00,2020-01-07 02:00:00,2020-01-07 03:00:00,2020-01-07,3
30.0,2020-01-07 03:54:00,27.0,2020-01-07 03:53:00,61.0,2020-01-07 03:53:00,2020-01-07 09:00:00,2020-01-07 03:00:00,2020-01-07 04:00:00,2020-01-07,4
32.0,2020-01-07 04:54:00,26.1,2020-01-07 04:53:00,61.0,2020-01-07 04:53:00,2020-01-07 10:00:00,2020-01-07 04:00:00,2020-01-07 05:00:00,2020-01-07,5
30.0,2020-01-07 05:54:00,25.0,2020-01-07 05:53:00,61.0,2020-01-07 05:53:00,2020-01-07 11:00:00,2020-01-07 05:00:00,2020-01-07 06:00:00,2020-01-07,6
26.1,2020-01-07 06:54:00,24.1,2020-01-07 06:53:00,59.0,2020-01-07 06:53:00,2020-01-07 12:00:00,2020-01-07 06:00:00,2020-01-07 07:00:00,2020-01-07,7
24.1,2020-01-07 07:54:00,21.9,2020-01-07 07:53:00,57.9,2020-01-07 07:53:00,2020-01-07 13:00:00,2020-01-07 07:00:00,2020-01-07 08:00:00,2020-01-07,8
28.9,2020-01-07 08:54:00,21.9,2020-01-07 08:53:00,57.9,2020-01-07 08:53:00,2020-01-07 14:00:00,2020-01-07 08:00:00,2020-01-07 09:00:00,2020-01-07,9
34.0,2020-01-07 09:54:00,23.0,2020-01-07 09:53:00,59.0,2020-01-07 09:53:00,2020-01-07 15:00:00,2020-01-07 09:00:00,2020-01-07 10:00:00,2020-01-07,10
39.9,2020-01-07 10:54:00,25.0,2020-01-07 10:53:00,61.0,2020-01-07 10:53:00,2020-01-07 16:00:00,2020-01-07 10:00:00,2020-01-07 11:00:00,2020-01-07,11
43.0,2020-01-07 11:54:00,26.1,2020-01-07 11:53:00,61.0,2020-01-07 11:53:00,2020-01-07 17:00:00,2020-01-07 11:00:00,2020-01-07 12:00:00,2020-01-07,12
44.1,2020-01-07 12:54:00,27.0,2020-01-07 12:53:00,62.1,2020-01-07 12:53:00,2020-01-07 18:00:00,2020-01-07 12:00:00,2020-01-07 13:00:00,2020-01-07,13
46.0,2020-01-07 13:54:00,28.0,2020-01-07 13:53:00,64.0,2020-01-07 13:53:00,2020-01-07 19:00:00,2020-01-07 13:00:00,2020-01-07 14:00:00,2020-01-07,14
45.0,2020-01-07 14:54:00,28.0,2020-01-07 14:53:00,64.0,2020-01-07 14:53:00,2020-01-07 20:00:00,2020-01-07 14:00:00,2020-01-07 15:00:00,2020-01-07,15
44.1,2020-01-07 15:54:00,26.1,2020-01-07 15:53:00,64.9,2020-01-07 15:53:00,2020-01-07 21:00:00,2020-01-07 15:00:00,2020-01-07 16:00:00,2020-01-07,16
42.1,2020-01-07 16:54:00,24.1,2020-01-07 16:53:00,64.0,2020-01-07 16:53:00,2020-01-07 22:00:00,2020-01-07 16:00:00,2020-01-07 17:00:00,2020-01-07,17
39.0,2020-01-07 17:54:00,19.9,2020-01-07 17:53:00,63.0,2020-01-07 17:53:00,2020-01-07 23:00:00,2020-01-07 17:00:00,2020-01-07 18:00:00,2020-01-07,18
37.0,2020-01-07 18:54:00,18.0,2020-01-07 18:53:00,57.9,2020-01-07 18:53:00,2020-01-08 00:00:00,2020-01-07 18:00:00,2020-01-07 19:00:00,2020-01-07,19
37.0,2020-01-07 19:54:00,15.1,2020-01-07 19:53:00,57.0,2020-01-07 19:53:00,2020-01-08 01:00:00,2020-01-07 19:00:00,2020-01-07 20:00:00,2020-01-07,20
36.0,2020-01-07 20:54:00,12.0,2020-01-07 20:53:00,55.0,2020-01-07 20:53:00,2020-01-08 02:00:00,2020-01-07 20:00:00,2020-01-07 21:00:00,2020-01-07,21
37.0,2020-01-07 21:54:00,10.0,2020-01-07 21:53:00,54.0,2020-01-07 21:53:00,2020-01-08 03:00:00,2020-01-07 21:00:00,2020-01-07 22:00:00,2020-01-07,22
37.0,2020-01-07 22:54:00,9.0,2020-01-07 22:53:00,55.9,2020-01-07 22:53:00,2020-01-08 04:00:00,2020-01-07 22:00:00,2020-01-07 23:00:00,2020-01-07,23
37.0,2020-01-07 23:54:00,7.0,2020-01-07 23:53:00,55.0,2020-01-07 23:53:00,2020-01-08 05:00:00,2020-01-07 23:00:00,2020-01-08 00:00:00,2020-01-07,24
33.1,2020-01-08 00:54:00,5.0,2020-01-08 00:53:00,54.0,2020-01-08 00:53:00,2020-01-08 06:00:00,2020-01-08 00:00:00,2020-01-08 01:00:00,2020-01-08,1
32.0,2020-01-08 01:54:00,3.9,2020-01-08 01:53:00,46.9,2020-01-08 01:53:00,2020-01-08 07:00:00,2020-01-08 01:00:00,2020-01-08 02:00:00,2020-01-08,2
32.0,2020-01-08 02:54:00,3.0,2020-01-08 02:53:00,46.0,2020-01-08 02:53:00,2020-01-08 08:00:00,2020-01-08 02:00:00,2020-01-08 03:00:00,2020-01-08,3
30.9,2020-01-08 03:54:00,3.0,2020-01-08 03:53:00,46.0,2020-01-08 03:53:00,2020-01-08 09:00:00,2020-01-08 03:00:00,2020-01-08 04:00:00,2020-01-08,4
30.9,2020-01-08 04:54:00,1.9,2020-01-08 04:53:00,44.1,2020-01-08 04:53:00,2020-01-08 10:00:00,2020-01-08 04:00:00,2020-01-08 05:00:00,2020-01-08,5
30.0,2020-01-08 05:54:00,1.9,2020-01-08 05:53:00,45.0,2020-01-08 05:53:00,2020-01-08 11:00:00,2020-01-08 05:00:00,2020-01-08 06:00:00,2020-01-08,6
28.9,2020-01-08 06:54:00,1.0,2020-01-08 06:53:00,45.0,2020-01-08 06:53:00,2020-01-08 12:00:00,2020-01-08 06:00:00,2020-01-08 07:00:00,2020-01-08,7
27.0,2020-01-08 07:54:00,1.0,2020-01-08 07:53:00,44.1,2020-01-08 07:53:00,2020-01-08 13:00:00,2020-01-08 07:00:00,2020-01-08 08:00:00,2020-01-08,8
27.0,2020-01-08 08:54:00,1.0,2020-01-08 08:53:00,46.9,2020-01-08 08:53:00,2020-01-08 14:00:00,2020-01-08 08:00:00,2020-01-08 09:00:00,2020-01-08,9
26.1,2020-01-08 09:54:00,1.9,2020-01-08 09:53:00,55.9,2020-01-08 09:53:00,2020-01-08 15:00:00,2020-01-08 09:00:00,2020-01-08 10:00:00,2020-01-08,10
27.0,2020-01-08 10:54:00,3.0,2020-01-08 10:53:00,59.0,2020-01-08 10:53:00,2020-01-08 16:00:00,2020-01-08 10:00:00,2020-01-08 11:00:00,2020-01-08,11
28.0,2020-01-08 11:54:00,3.9,2020-01-08 11:53:00,61.0,2020-01-08 11:53:00,2020-01-08 17:00:00,2020-01-08 11:00:00,2020-01-08 12:00:00,2020-01-08,12
30.0,2020-01-08 12:54:00,5.0,2020-01-08 12:53:00,63.0,2020-01-08 12:53:00,2020-01-08 18:00:00,2020-01-08 12:00:00,2020-01-08 13:00:00,2020-01-08,13
30.9,2020-01-08 13:54:00,6.1,2020-01-08 13:53:00,64.0,2020-01-08 13:53:00,2020-01-08 19:00:00,2020-01-08 13:00:00,2020-01-08 14:00:00,2020-01-08,14
32.0,2020-01-08 14:54:00,7.0,2020-01-08 14:53:00,66.0,2020-01-08 14:53:00,2020-01-08 20:00:00,2020-01-08 14:00:00,2020-01-08 15:00:00,2020-01-08,15
33.1,2020-01-08 15:54:00,8.1,2020-01-08 15:53:00,64.9,2020-01-08 15:53:00,2020-01-08 21:00:00,2020-01-08 15:00:00,2020-01-08 16:00:00,2020-01-08,16
32.0,2020-01-08 16:54:00,9.0,2020-01-08 16:53:00,63.0,2020-01-08 16:53:00,2020-01-08 22:00:00,2020-01-08 16:00:00,2020-01-08 17:00:00,2020-01-08,17
30.9,2020-01-08 17:54:00,10.0,2020-01-08 17:53:00,61.0,2020-01-08 17:53:00,2020-01-08 23:00:00,2020-01-08 17:00:00,2020-01-08 18:00:00,2020-01-08,18
30.0,2020-01-08 18:54:00,10.0,2020-01-08 18:53:00,55.9,2020-01-08 18:53:00,2020-01-09 00:00:00,2020-01-08 18:00:00,2020-01-08 19:00:00,2020-01-08,19
28.9,2020-01-08 19:54:00,10.0,2020-01-08 19:53:00,57.0,2020-01-08 19:53:00,2020-01-09 01:00:00,2020-01-08 19:00:00,2020-01-08 20:00:00,2020-01-08,20
27.0,2020-01-08 20:54:00,10.0,2020-01-08 20:53:00,57.0,2020-01-08 20:53:00,2020-01-09 02:00:00,2020-01-08 20:00:00,2020-01-08 21:00:00,2020-01-08,21
28.0,2020-01-08 21:54:00,12.0,2020-01-08 21:53:00,55.9,2020-01-08 21:53:00,2020-01-09 03:00:00,2020-01-08 21:00:00,2020-01-08 22:00:00,2020-01-08,22
27.0,2020-01-08 22:54:00,12.9,2020-01-08 22:53:00,54.0,2020-01-08 22:53:00,2020-01-09 04:00:00,2020-01-08 22:00:00,2020-01-08 23:00:00,2020-01-08,23
27.0,2020-01-08 23:54:00,15.1,2020-01-08 23:53:00,55.9,2020-01-08 23:53:00,2020-01-09 05:00:00,2020-01-08 23:00:00,2020-01-09 00:00:00,2020-01-08,24
27.0,2020-01-09 00:54:00,17.1,2020-01-09 00:53:00,53.1,2020-01-09 00:53:00,2020-01-09 06:00:00,2020-01-09 00:00:00,2020-01-09 01:00:00,2020-01-09,1
27.0,2020-01-09 01:54:00,19.0,2020-01-09 01:53:00,53.1,2020-01-09 01:53:00,2020-01-09 07:00:00,2020-01-09 01:00:00,2020-01-09 02:00:00,2020-01-09,2
27.0,2020-01-09 02:54:00,19.9,2020-01-09 02:53:00,54.0,2020-01-09 02:53:00,2020-01-09 08:00:00,2020-01-09 02:00:00,2020-01-09 03:00:00,2020-01-09,3
27.0,2020-01-09 03:54:00,21.0,2020-01-09 03:53:00,55.9,2020-01-09 03:53:00,2020-01-09 09:00:00,2020-01-09 03:00:00,2020-01-09 04:00:00,2020-01-09,4
28.0,2020-01-09 04:54:00,21.9,2020-01-09 04:53:00,55.0,2020-01-09 04:53:00,2020-01-09 10:00:00,2020-01-09 04:00:00,2020-01-09 05:00:00,2020-01-09,5
28.0,2020-01-09 05:54:00,23.0,2020-01-09 05:53:00,55.0,2020-01-09 05:53:00,2020-01-09 11:00:00,2020-01-09 05:00:00,2020-01-09 06:00:00,2020-01-09,6
28.9,2020-01-09 06:54:00,23.0,2020-01-09 06:53:00,57.9,2020-01-09 06:53:00,2020-01-09 12:00:00,2020-01-09 06:00:00,2020-01-09 07:00:00,2020-01-09,7
28.9,2020-01-09 07:54:00,24.1,2020-01-09 07:53:00,57.9,2020-01-09 07:53:00,2020-01-09 13:00:00,2020-01-09 07:00:00,2020-01-09 08:00:00,2020-01-09,8
32.0,2020-01-09 08:54:00,25.0,2020-01-09 08:53:00,61.0,2020-01-09 08:53:00,2020-01-09 14:00:00,2020-01-09 08:00:00,2020-01-09 09:00:00,2020-01-09,9
35.1,2020-01-09 09:54:00,27.0,2020-01-09 09:53:00,63.0,2020-01-09 09:53:00,2020-01-09 15:00:00,2020-01-09 09:00:00,2020-01-09 10:00:00,2020-01-09,10
37.9,2020-01-09 10:54:00,28.0,2020-01-09 10:53:00,66.9,2020-01-09 10:53:00,2020-01-09 16:00:00,2020-01-09 10:00:00,2020-01-09 11:00:00,2020-01-09,11
45.0,2020-01-09 11:54:00,30.0,2020-01-09 11:53:00,72.0,2020-01-09 11:53:00,2020-01-09 17:00:00,2020-01-09 11:00:00,2020-01-09 12:00:00,2020-01-09,12
51.1,2020-01-09 12:54:00,32.0,2020-01-09 12:53:00,73.0,2020-01-09 12:53:00,2020-01-09 18:00:00,2020-01-09 12:00:00,2020-01-09 13:00:00,2020-01-09,13
54.0,2020-01-09 13:54:00,33.1,2020-01-09 13:53:00,73.9,2020-01-09 13:53:00,2020-01-09 19:00:00,2020-01-09 13:00:00,2020-01-09 14:00:00,2020-01-09,14
55.0,2020-01-09 14:54:00,34.0,2020-01-09 14:53:00,72.0,2020-01-09 14:53:00,2020-01-09 20:00:00,2020-01-09 14:00:00,2020-01-09 15:00:00,2020-01-09,15
55.0,2020-01-09 15:54:00,35.1,2020-01-09 15:53:00,72.0,2020-01-09 15:53:00,2020-01-09 21:00:00,2020-01-09 15:00:00,2020-01-09 16:00:00,2020-01-09,16
54.0,2020-01-09 16:54:00,34.0,2020-01-09 16:53:00,72.0,2020-01-09 16:53:00,2020-01-09 22:00:00,2020-01-09 16:00:00,2020-01-09 17:00:00,2020-01-09,17
54.0,2020-01-09 17:54:00,32.0,2020-01-09 17:53:00,70.0,2020-01-09 17:53:00,2020-01-09 23:00:00,2020-01-09 17:00:00,2020-01-09 18:00:00,2020-01-09,18
54.0,2020-01-09 18:54:00,28.9,2020-01-09 18:53:00,69.1,2020-01-09 18:53:00,2020-01-10 00:00:00,2020-01-09 18:00:00,2020-01-09 19:00:00,2020-01-09,19
53.1,2020-01-09 19:54:00,28.0,2020-01-09 19:53:00,69.1,2020-01-09 19:53:00,2020-01-10 01:00:00,2020-01-09 19:00:00,2020-01-09 20:00:00,2020-01-09,20
48.0,2020-01-09 20:54:00,26.1,2020-01-09 20:53:00,69.1,2020-01-09 20:53:00,2020-01-10 02:00:00,2020-01-09 20:00:00,2020-01-09 21:00:00,2020-01-09,21
48.0,2020-01-09 21:54:00,25.0,2020-01-09 21:53:00,69.1,2020-01-09 21:53:00,2020-01-10 03:00:00,2020-01-09 21:00:00,2020-01-09 22:00:00,2020-01-09,22
50.0,2020-01-09 22:54:00,24.1,2020-01-09 22:53:00,69.1,2020-01-09 22:53:00,2020-01-10 04:00:00,2020-01-09 22:00:00,2020-01-09 23:00:00,2020-01-09,23
45.0,2020-01-09 23:54:00,24.1,2020-01-09 23:53:00,68.0,2020-01-09 23:53:00,2020-01-10 05:00:00,2020-01-09 23:00:00,2020-01-10 00:00:00,2020-01-09,24
44.1,2020-01-10 00:54:00,24.1,2020-01-10 00:53:00,69.1,2020-01-10 00:53:00,2020-01-10 06:00:00,2020-01-10 00:00:00,2020-01-10 01:00:00,2020-01-10,1
45.0,2020-01-10 01:54:00,23.0,2020-01-10 01:53:00,68.0,2020-01-10 01:53:00,2020-01-10 07:00:00,2020-01-10 01:00:00,2020-01-10 02:00:00,2020-01-10,2
46.0,2020-01-10 02:54:00,23.0,2020-01-10 02:53:00,69.1,2020-01-10 02:53:00,2020-01-10 08:00:00,2020-01-10 02:00:00,2020-01-10 03:00:00,2020-01-10,3
48.0,2020-01-10 03:54:00,23.0,2020-01-10 03:53:00,69.1,2020-01-10 03:53:00,2020-01-10 09:00:00,2020-01-10 03:00:00,2020-01-10 04:00:00,2020-01-10,4
50.0,2020-01-10 04:54:00,21.9,2020-01-10 04:53:00,68.0,2020-01-10 04:53:00,2020-01-10 10:00:00,2020-01-10 04:00:00,2020-01-10 05:00:00,2020-01-10,5
50.0,2020-01-10 05:54:00,21.9,2020-01-10 05:53:00,68.0,2020-01-10 05:53:00,2020-01-10 11:00:00,2020-01-10 05:00:00,2020-01-10 06:00:00,2020-01-10,6
51.1,2020-01-10 06:54:00,21.0,2020-01-10 06:53:00,69.1,2020-01-10 06:53:00,2020-01-10 12:00:00,2020-01-10 06:00:00,2020-01-10 07:00:00,2020-01-10,7
51.1,2020-01-10 07:54:00,21.0,2020-01-10 07:53:00,70.0,2020-01-10 07:53:00,2020-01-10 13:00:00,2020-01-10 07:00:00,2020-01-10 08:00:00,2020-01-10,8
52.0,2020-01-10 08:54:00,19.9,2020-01-10 08:53:00,70.0,2020-01-10 08:53:00,2020-01-10 14:00:00,2020-01-10 08:00:00,2020-01-10 09:00:00,2020-01-10,9
53.1,2020-01-10 09:54:00,19.9,2020-01-10 09:53:00,70.0,2020-01-10 09:53:00,2020-01-10 15:00:00,2020-01-10 09:00:00,2020-01-10 10:00:00,2020-01-10,10
53.1,2020-01-10 10:54:00,19.9,2020-01-10 10:53:00,71.1,2020-01-10 10:53:00,2020-01-10 16:00:00,2020-01-10 10:00:00,2020-01-10 11:00:00,2020-01-10,11
53.1,2020-01-10 11:54:00,19.9,2020-01-10 11:53:00,73.0,2020-01-10 11:53:00,2020-01-10 17:00:00,2020-01-10 11:00:00,2020-01-10 12:00:00,2020-01-10,12
54.0,2020-01-10 12:54:00,19.0,2020-01-10 12:53:00,75.0,2020-01-10 12:53:00,2020-01-10 18:00:00,2020-01-10 12:00:00,2020-01-10 13:00:00,2020-01-10,13
54.0,2020-01-10 13:54:00,19.0,2020-01-10 13:53:00,77.0,2020-01-10 13:53:00,2020-01-10 19:00:00,2020-01-10 13:00:00,2020-01-10 14:00:00,2020-01-10,14
54.0,2020-01-10 14:54:00,19.0,2020-01-10 14:53:00,78.1,2020-01-10 14:53:00,2020-01-10 20:00:00,2020-01-10 14:00:00,2020-01-10 15:00:00,2020-01-10,15
54.0,2020-01-10 15:54:00,17.1,2020-01-10 15:53:00,78.1,2020-01-10 15:53:00,2020-01-10 21:00:00,2020-01-10 15:00:00,2020-01-10 16:00:00,2020-01-10,16
54.0,2020-01-10 16:54:00,16.0,2020-01-10 16:53:00,78.1,2020-01-10 16:53:00,2020-01-10 22:00:00,2020-01-10 16:00:00,2020-01-10 17:00:00,2020-01-10,17
55.0,2020-01-10 17:54:00,15.1,2020-01-10 17:53:00,77.0,2020-01-10 17:53:00,2020-01-10 23:00:00,2020-01-10 17:00:00,2020-01-10 18:00:00,2020-01-10,18
55.9,2020-01-10 18:54:00,12.9,2020-01-10 18:53:00,75.9,2020-01-10 18:53:00,2020-01-11 00:00:00,2020-01-10 18:00:00,2020-01-10 19:00:00,2020-01-10,19
55.0,2020-01-10 19:54:00,12.9,2020-01-10 19:53:00,75.0,2020-01-10 19:53:00,2020-01-11 01:00:00,2020-01-10 19:00:00,2020-01-10 20:00:00,2020-01-10,20
55.9,2020-01-10 20:54:00,12.0,2020-01-10 20:53:00,73.9,2020-01-10 20:53:00,2020-01-11 02:00:00,2020-01-10 20:00:00,2020-01-10 21:00:00,2020-01-10,21
57.0,2020-01-10 21:54:00,12.9,2020-01-10 21:53:00,73.9,2020-01-10 21:53:00,2020-01-11 03:00:00,2020-01-10 21:00:00,2020-01-10 22:00:00,2020-01-10,22
57.0,2020-01-10 22:54:00,10.9,2020-01-10 22:53:00,75.0,2020-01-10 22:53:00,2020-01-11 04:00:00,2020-01-10 22:00:00,2020-01-10 23:00:00,2020-01-10,23
57.0,2020-01-10 23:54:00,10.0,2020-01-10 23:53:00,75.9,2020-01-10 23:53:00,2020-01-11 05:00:00,2020-01-10 23:00:00,2020-01-11 00:00:00,2020-01-10,24
57.0,2020-01-11 00:54:00,8.1,2020-01-11 00:53:00,75.0,2020-01-11 00:53:00,2020-01-11 06:00:00,2020-01-11 00:00:00,2020-01-11 01:00:00,2020-01-11,1
57.9,2020-01-11 01:54:00,7.0,2020-01-11 01:53:00,75.0,2020-01-11 01:53:00,2020-01-11 07:00:00,2020-01-11 01:00:00,2020-01-11 02:00:00,2020-01-11,2
60.1,2020-01-11 02:54:00,5.0,2020-01-11 02:53:00,75.0,2020-01-11 02:53:00,2020-01-11 08:00:00,2020-01-11 02:00:00,2020-01-11 03:00:00,2020-01-11,3
61.0,2020-01-11 03:54:00,3.9,2020-01-11 03:53:00,73.9,2020-01-11 03:53:00,2020-01-11 09:00:00,2020-01-11 03:00:00,2020-01-11 04:00:00,2020-01-11,4
62.1,2020-01-11 04:54:00,3.0,2020-01-11 04:53:00,73.0,2020-01-11 04:53:00,2020-01-11 10:00:00,2020-01-11 04:00:00,2020-01-11 05:00:00,2020-01-11,5
62.1,2020-01-11 05:54:00,1.9,2020-01-11 05:53:00,73.0,2020-01-11 05:53:00,2020-01-11 11:00:00,2020-01-11 05:00:00,2020-01-11 06:00:00,2020-01-11,6
63.0,2020-01-11 06:54:00,0.0,2020-01-11 06:53:00,73.0,2020-01-11 06:53:00,2020-01-11 12:00:00,2020-01-11 06:00:00,2020-01-11 07:00:00,2020-01-11,7
60.1,2020-01-11 07:54:00,0.0,2020-01-11 07:53:00,73.9,2020-01-11 07:53:00,2020-01-11 13:00:00,2020-01-11 07:00:00,2020-01-11 08:00:00,2020-01-11,8
57.9,2020-01-11 08:54:00,-0.9,2020-01-11 08:53:00,75.0,2020-01-11 08:53:00,2020-01-11 14:00:00,2020-01-11 08:00:00,2020-01-11 09:00:00,2020-01-11,9
57.9,2020-01-11 09:54:00,1.0,2020-01-11 09:53:00,75.9,2020-01-11 09:53:00,2020-01-11 15:00:00,2020-01-11 09:00:00,2020-01-11 10:00:00,2020-01-11,10
57.9,2020-01-11 10:54:00,3.9,2020-01-11 10:53:00,66.9,2020-01-11 10:53:00,2020-01-11 16:00:00,2020-01-11 10:00:00,2020-01-11 11:00:00,2020-01-11,11
57.9,2020-01-11 11:54:00,9.0,2020-01-11 11:53:00,66.9,2020-01-11 11:53:00,2020-01-11 17:00:00,2020-01-11 11:00:00,2020-01-11 12:00:00,2020-01-11,12
59.0,2020-01-11 12:54:00,10.0,2020-01-11 12:53:00,64.9,2020-01-11 12:53:00,2020-01-11 18:00:00,2020-01-11 12:00:00,2020-01-11 13:00:00,2020-01-11,13
59.0,2020-01-11 13:54:00,12.0,2020-01-11 13:53:00,66.0,2020-01-11 13:53:00,2020-01-11 19:00:00,2020-01-11 13:00:00,2020-01-11 14:00:00,2020-01-11,14
42.1,2020-01-11 14:54:00,14.0,2020-01-11 14:53:00,66.0,2020-01-11 14:53:00,2020-01-11 20:00:00,2020-01-11 14:00:00,2020-01-11 15:00:00,2020-01-11,15
42.1,2020-01-11 15:54:00,15.1,2020-01-11 15:53:00,69.1,2020-01-11 15:53:00,2020-01-11 21:00:00,2020-01-11 15:00:00,2020-01-11 16:00:00,2020-01-11,16
41.0,2020-01-11 16:54:00,15.1,2020-01-11 16:53:00,71.1,2020-01-11 16:53:00,2020-01-11 22:00:00,2020-01-11 16:00:00,2020-01-11 17:00:00,2020-01-11,17
41.0,2020-01-11 17:54:00,14.0,2020-01-11 17:53:00,70.0,2020-01-11 17:53:00,2020-01-11 23:00:00,2020-01-11 17:00:00,2020-01-11 18:00:00,2020-01-11,18
41.0,2020-01-11 18:54:00,12.9,2020-01-11 18:53:00,66.0,2020-01-11 18:53:00,2020-01-12 00:00:00,2020-01-11 18:00:00,2020-01-11 19:00:00,2020-01-11,19
41.0,2020-01-11 19:54:00,10.9,2020-01-11 19:53:00,63.0,2020-01-11 19:53:00,2020-01-12 01:00:00,2020-01-11 19:00:00,2020-01-11 20:00:00,2020-01-11,20
39.0,2020-01-11 20:54:00,12.9,2020-01-11 20:53:00,62.1,2020-01-11 20:53:00,2020-01-12 02:00:00,2020-01-11 20:00:00,2020-01-11 21:00:00,2020-01-11,21
37.9,2020-01-11 21:54:00,14.0,2020-01-11 21:53:00,61.0,2020-01-11 21:53:00,2020-01-12 03:00:00,2020-01-11 21:00:00,2020-01-11 22:00:00,2020-01-11,22
37.0,2020-01-11 22:54:00,14.0,2020-01-11 22:53:00,57.9,2020-01-11 22:53:00,2020-01-12 04:00:00,2020-01-11 22:00:00,2020-01-11 23:00:00,2020-01-11,23
36.0,2020-01-11 23:54:00,12.9,2020-01-11 23:53:00,57.0,2020-01-11 23:53:00,2020-01-12 05:00:00,2020-01-11 23:00:00,2020-01-12 00:00:00,2020-01-11,24
34.0,2020-01-12 00:54:00,14.0,2020-01-12 00:53:00,57.9,2020-01-12 00:53:00,2020-01-12 06:00:00,2020-01-12 00:00:00,2020-01-12 01:00:00,2020-01-12,1
35.1,2020-01-12 01:54:00,14.0,2020-01-12 01:53:00,55.9,2020-01-12 01:53:00,2020-01-12 07:00:00,2020-01-12 01:00:00,2020-01-12 02:00:00,2020-01-12,2
34.0,2020-01-12 02:54:00,14.0,2020-01-12 02:53:00,55.0,2020-01-12 02:53:00,2020-01-12 08:00:00,2020-01-12 02:00:00,2020-01-12 03:00:00,2020-01-12,3
34.0,2020-01-12 03:54:00,12.0,2020-01-12 03:53:00,55.0,2020-01-12 03:53:00,2020-01-12 09:00:00,2020-01-12 03:00:00,2020-01-12 04:00:00,2020-01-12,4
33.1,2020-01-12 04:54:00,10.9,2020-01-12 04:53:00,54.0,2020-01-12 04:53:00,2020-01-12 10:00:00,2020-01-12 04:00:00,2020-01-12 05:00:00,2020-01-12,5
33.1,2020-01-12 05:54:00,10.0,2020-01-12 05:53:00,52.0,2020-01-12 05:53:00,2020-01-12 11:00:00,2020-01-12 05:00:00,2020-01-12 06:00:00,2020-01-12,6
33.1,2020-01-12 06:54:00,10.0,2020-01-12 06:53:00,52.0,2020-01-12 06:53:00,2020-01-12 12:00:00,2020-01-12 06:00:00,2020-01-12 07:00:00,2020-01-12,7
33.1,2020-01-12 07:54:00,10.0,2020-01-12 07:53:00,52.0,2020-01-12 07:53:00,2020-01-12 13:00:00,2020-01-12 07:00:00,2020-01-12 08:00:00,2020-01-12,8
33.1,2020-01-12 08:54:00,10.0,2020-01-12 08:53:00,53.1,2020-01-12 08:53:00,2020-01-12 14:00:00,2020-01-12 08:00:00,2020-01-12 09:00:00,2020-01-12,9
33.1,2020-01-12 09:54:00,10.9,2020-01-12 09:53:00,53.1,2020-01-12 09:53:00,2020-01-12 15:00:00,2020-01-12 09:00:00,2020-01-12 10:00:00,2020-01-12,10
