MISO Hourly Wind Generation (megawatt hour) for MISO System
Hourly system-level wind generation data for MISO
Source: EIA collected from MISO
UTC Timestamp (Interval Ending),Local Timestamp Eastern Standard Time (Interval Beginning),Local Timestamp Eastern Standard Time (Interval Ending),Local Date,Hour Number,MISO Total Wind Generation (MW)
2024-07-06 00:00:00,2024-07-05 18:00:00,2024-07-05 19:00:00,2024-07-05,19,7509.67
2024-07-06 01:00:00,2024-07-05 19:00:00,2024-07-05 20:00:00,2024-07-05,20,5461.66
2024-07-06 02:00:00,2024-07-05 20:00:00,2024-07-05 21:00:00,2024-07-05,21,3500.67
2024-07-06 03:00:00,2024-07-05 21:00:00,2024-07-05 22:00:00,2024-07-05,22,3155.47
2024-07-06 04:00:00,2024-07-05 22:00:00,2024-07-05 23:00:00,2024-07-05,23,3125.56
2024-07-06 05:00:00,2024-07-05 23:00:00,2024-07-06 00:00:00,2024-07-06,24,2983.76
2024-07-06 06:00:00,2024-07-06 00:00:00,2024-07-06 01:00:00,2024-07-06,1,2786.09
2024-07-06 07:00:00,2024-07-06 01:00:00,2024-07-06 02:00:00,2024-07-06,2,2670.97
2024-07-06 08:00:00,2024-07-06 02:00:00,2024-07-06 03:00:00,2024-07-06,3,2556.37
2024-07-06 09:00:00,2024-07-06 03:00:00,2024-07-06 04:00:00,2024-07-06,4,2538.27
2024-07-06 10:00:00,2024-07-06 04:00:00,2024-07-06 05:00:00,2024-07-06,5,2446.94
2024-07-06 11:00:00,2024-07-06 05:00:00,2024-07-06 06:00:00,2024-07-06,6,2156.6
2024-07-06 12:00:00,2024-07-06 06:00:00,2024-07-06 07:00:00,2024-07-06,7,1688.96
2024-07-06 13:00:00,2024-07-06 07:00:00,2024-07-06 08:00:00,2024-07-06,8,1286.99
2024-07-06 14:00:00,2024-07-06 08:00:00,2024-07-06 09:00:00,2024-07-06,9,1149.92
2024-07-06 15:00:00,2024-07-06 09:00:00,2024-07-06 10:00:00,2024-07-06,10,1094.71
2024-07-06 16:00:00,2024-07-06 10:00:00,2024-07-06 11:00:00,2024-07-06,11,1105.33
2024-07-06 17:00:00,2024-07-06 11:00:00,2024-07-06 12:00:00,2024-07-06,12,1225.88
2024-07-06 18:00:00,2024-07-06 12:00:00,2024-07-06 13:00:00,2024-07-06,13,1105.64
2024-07-06 19:00:00,2024-07-06 13:00:00,2024-07-06 14:00:00,2024-07-06,14,896.74
2024-07-06 20:00:00,2024-07-06 14:00:00,2024-07-06 15:00:00,2024-07-06,15,1069.17
2024-07-06 21:00:00,2024-07-06 15:00:00,2024-07-06 16:00:00,2024-07-06,16,2210.58
2024-07-06 22:00:00,2024-07-06 16:00:00,2024-07-06 17:00:00,2024-07-06,17,4049.25
2024-07-06 23:00:00,2024-07-06 17:00:00,2024-07-06 18:00:00,2024-07-06,18,5362.35
2024-07-07 00:00:00,2024-07-06 18:00:00,2024-07-06 19:00:00,2024-07-06,19,5498.76
2024-07-07 01:00:00,2024-07-06 19:00:00,2024-07-06 20:00:00,2024-07-06,20,5261.93
2024-07-07 02:00:00,2024-07-06 20:00:00,2024-07-06 21:00:00,2024-07-06,21,5614.39
2024-07-07 03:00:00,2024-07-06 21:00:00,2024-07-06 22:00:00,2024-07-06,22,6722.69
2024-07-07 04:00:00,2024-07-06 22:00:00,2024-07-06 23:00:00,2024-07-06,23,6415.35
2024-07-07 05:00:00,2024-07-06 23:00:00,2024-07-07 00:00:00,2024-07-07,24,6410.6
2024-07-07 06:00:00,2024-07-07 00:00:00,2024-07-07 01:00:00,2024-07-07,1,6534.9
2024-07-07 07:00:00,2024-07-07 01:00:00,2024-07-07 02:00:00,2024-07-07,2,5712.34
2024-07-07 08:00:00,2024-07-07 02:00:00,2024-07-07 03:00:00,2024-07-07,3,5511.02
2024-07-07 09:00:00,2024-07-07 03:00:00,2024-07-07 04:00:00,2024-07-07,4,4699.08
2024-07-07 10:00:00,2024-07-07 04:00:00,2024-07-07 05:00:00,2024-07-07,5,4997.88
2024-07-07 11:00:00,2024-07-07 05:00:00,2024-07-07 06:00:00,2024-07-07,6,4533.44
2024-07-07 12:00:00,2024-07-07 06:00:00,2024-07-07 07:00:00,2024-07-07,7,4520.77
2024-07-07 13:00:00,2024-07-07 07:00:00,2024-07-07 08:00:00,2024-07-07,8,4059.95
2024-07-07 14:00:00,2024-07-07 08:00:00,2024-07-07 09:00:00,2024-07-07,9,3134.42
2024-07-07 15:00:00,2024-07-07 09:00:00,2024-07-07 10:00:00,2024-07-07,10,3044.58
2024-07-07 16:00:00,2024-07-07 10:00:00,2024-07-07 11:00:00,2024-07-07,11,3307.21
2024-07-07 17:00:00,2024-07-07 11:00:00,2024-07-07 12:00:00,2024-07-07,12,3218.33
2024-07-07 18:00:00,2024-07-07 12:00:00,2024-07-07 13:00:00,2024-07-07,13,3466.27
2024-07-07 19:00:00,2024-07-07 13:00:00,2024-07-07 14:00:00,2024-07-07,14,3138.02
2024-07-07 20:00:00,2024-07-07 14:00:00,2024-07-07 15:00:00,2024-07-07,15,3073.81
2024-07-07 21:00:00,2024-07-07 15:00:00,2024-07-07 16:00:00,2024-07-07,16,3448.74
2024-07-07 22:00:00,2024-07-07 16:00:00,2024-07-07 17:00:00,2024-07-07,17,3256.26
2024-07-07 23:00:00,2024-07-07 17:00:00,2024-07-07 18:00:00,2024-07-07,18,2980.29
2024-07-08 00:00:00,2024-07-07 18:00:00,2024-07-07 19:00:00,2024-07-07,19,3334.83
2024-07-08 01:00:00,2024-07-07 19:00:00,2024-07-07 20:00:00,2024-07-07,20,4136.62
2024-07-08 02:00:00,2024-07-07 20:00:00,2024-07-07 21:00:00,2024-07-07,21,4345.07
2024-07-08 03:00:00,2024-07-07 21:00:00,2024-07-07 22:00:00,2024-07-07,22,4484.89
2024-07-08 04:00:00,2024-07-07 22:00:00,2024-07-07 23:00:00,2024-07-07,23,4035.28
2024-07-08 05:00:00,2024-07-07 23:00:00,2024-07-08 00:00:00,2024-07-08,24,4359.41
2024-07-08 06:00:00,2024-07-08 00:00:00,2024-07-08 01:00:00,2024-07-08,1,4900.48
2024-07-08 07:00:00,2024-07-08 01:00:00,2024-07-08 02:00:00,2024-07-08,2,4309.96
2024-07-08 08:00:00,2024-07-08 02:00:00,2024-07-08 03:00:00,2024-07-08,3,3161.5
2024-07-08 09:00:00,2024-07-08 03:00:00,2024-07-08 04:00:00,2024-07-08,4,2737.87
2024-07-08 10:00:00,2024-07-08 04:00:00,2024-07-08 05:00:00,2024-07-08,5,2734.56
2024-07-08 11:00:00,2024-07-08 05:00:00,2024-07-08 06:00:00,2024-07-08,6,2872.6
2024-07-08 12:00:00,2024-07-08 06:00:00,2024-07-08 07:00:00,2024-07-08,7,3078.53
2024-07-08 13:00:00,2024-07-08 07:00:00,2024-07-08 08:00:00,2024-07-08,8,2219.86
2024-07-08 14:00:00,2024-07-08 08:00:00,2024-07-08 09:00:00,2024-07-08,9,1111.11
2024-07-08 15:00:00,2024-07-08 09:00:00,2024-07-08 10:00:00,2024-07-08,10,715.21
2024-07-08 16:00:00,2024-07-08 10:00:00,2024-07-08 11:00:00,2024-07-08,11,1012.77
2024-07-08 17:00:00,2024-07-08 11:00:00,2024-07-08 12:00:00,2024-07-08,12,959.99
2024-07-08 18:00:00,2024-07-08 12:00:00,2024-07-08 13:00:00,2024-07-08,13,1059.93
2024-07-08 19:00:00,2024-07-08 13:00:00,2024-07-08 14:00:00,2024-07-08,14,1589.13
2024-07-08 20:00:00,2024-07-08 14:00:00,2024-07-08 15:00:00,2024-07-08,15,2262.01
2024-07-08 21:00:00,2024-07-08 15:00:00,2024-07-08 16:00:00,2024-07-08,16,2670.6
2024-07-08 22:00:00,2024-07-08 16:00:00,2024-07-08 17:00:00,2024-07-08,17,3052.67
2024-07-08 23:00:00,2024-07-08 17:00:00,2024-07-08 18:00:00,2024-07-08,18,3021.3
2024-07-09 00:00:00,2024-07-08 18:00:00,2024-07-08 19:00:00,2024-07-08,19,2401.03
2024-07-09 01:00:00,2024-07-08 19:00:00,2024-07-08 20:00:00,2024-07-08,20,1762.49
2024-07-09 02:00:00,2024-07-08 20:00:00,2024-07-08 21:00:00,2024-07-08,21,1686.75
2024-07-09 03:00:00,2024-07-08 21:00:00,2024-07-08 22:00:00,2024-07-08,22,1510.98
2024-07-09 04:00:00,2024-07-08 22:00:00,2024-07-08 23:00:00,2024-07-08,23,1499.45
2024-07-09 05:00:00,2024-07-08 23:00:00,2024-07-09 00:00:00,2024-07-09,24,1610.1
2024-07-09 06:00:00,2024-07-09 00:00:00,2024-07-09 01:00:00,2024-07-09,1,1414.55
2024-07-09 07:00:00,2024-07-09 01:00:00,2024-07-09 02:00:00,2024-07-09,2,1652.43
2024-07-09 08:00:00,2024-07-09 02:00:00,2024-07-09 03:00:00,2024-07-09,3,1743.89
2024-07-09 09:00:00,2024-07-09 03:00:00,2024-07-09 04:00:00,2024-07-09,4,1652.89
2024-07-09 10:00:00,2024-07-09 04:00:00,2024-07-09 05:00:00,2024-07-09,5,1559.1
2024-07-09 11:00:00,2024-07-09 05:00:00,2024-07-09 06:00:00,2024-07-09,6,1610.38
2024-07-09 12:00:00,2024-07-09 06:00:00,2024-07-09 07:00:00,2024-07-09,7,1638.43
2024-07-09 13:00:00,2024-07-09 07:00:00,2024-07-09 08:00:00,2024-07-09,8,1528.65
2024-07-09 14:00:00,2024-07-09 08:00:00,2024-07-09 09:00:00,2024-07-09,9,948.9
2024-07-09 15:00:00,2024-07-09 09:00:00,2024-07-09 10:00:00,2024-07-09,10,374.48
2024-07-09 16:00:00,2024-07-09 10:00:00,2024-07-09 11:00:00,2024-07-09,11,311.47
2024-07-09 17:00:00,2024-07-09 11:00:00,2024-07-09 12:00:00,2024-07-09,12,319.28
2024-07-09 18:00:00,2024-07-09 12:00:00,2024-07-09 13:00:00,2024-07-09,13,498.54
2024-07-09 19:00:00,2024-07-09 13:00:00,2024-07-09 14:00:00,2024-07-09,14,610.77
2024-07-09 20:00:00,2024-07-09 14:00:00,2024-07-09 15:00:00,2024-07-09,15,904.12
2024-07-09 21:00:00,2024-07-09 15:00:00,2024-07-09 16:00:00,2024-07-09,16,1044.58
2024-07-09 22:00:00,2024-07-09 16:00:00,2024-07-09 17:00:00,2024-07-09,17,1438.04
2024-07-09 23:00:00,2024-07-09 17:00:00,2024-07-09 18:00:00,2024-07-09,18,1838.51
2024-07-10 00:00:00,2024-07-09 18:00:00,2024-07-09 19:00:00,2024-07-09,19,2390.8
2024-07-10 01:00:00,2024-07-09 19:00:00,2024-07-09 20:00:00,2024-07-09,20,2293.95
2024-07-10 02:00:00,2024-07-09 20:00:00,2024-07-09 21:00:00,2024-07-09,21,2867.82
2024-07-10 03:00:00,2024-07-09 21:00:00,2024-07-09 22:00:00,2024-07-09,22,2938.67
2024-07-10 04:00:00,2024-07-09 22:00:00,2024-07-09 23:00:00,2024-07-09,23,3188.02
2024-07-10 05:00:00,2024-07-09 23:00:00,2024-07-10 00:00:00,2024-07-10,24,3315.82
2024-07-10 06:00:00,2024-07-10 00:00:00,2024-07-10 01:00:00,2024-07-10,1,3571.71
2024-07-10 07:00:00,2024-07-10 01:00:00,2024-07-10 02:00:00,2024-07-10,2,4552.98
2024-07-10 08:00:00,2024-07-10 02:00:00,2024-07-10 03:00:00,2024-07-10,3,5492.29
2024-07-10 09:00:00,2024-07-10 03:00:00,2024-07-10 04:00:00,2024-07-10,4,6160.91
2024-07-10 10:00:00,2024-07-10 04:00:00,2024-07-10 05:00:00,2024-07-10,5,7197.4
2024-07-10 11:00:00,2024-07-10 05:00:00,2024-07-10 06:00:00,2024-07-10,6,7369.0
2024-07-10 12:00:00,2024-07-10 06:00:00,2024-07-10 07:00:00,2024-07-10,7,7917.3
2024-07-10 13:00:00,2024-07-10 07:00:00,2024-07-10 08:00:00,2024-07-10,8,7939.18
2024-07-10 14:00:00,2024-07-10 08:00:00,2024-07-10 09:00:00,2024-07-10,9,6522.29
2024-07-10 15:00:00,2024-07-10 09:00:00,2024-07-10 10:00:00,2024-07-10,10,5517.03
2024-07-10 16:00:00,2024-07-10 10:00:00,2024-07-10 11:00:00,2024-07-10,11,5410.58
2024-07-10 17:00:00,2024-07-10 11:00:00,2024-07-10 12:00:00,2024-07-10,12,5397.62
2024-07-10 18:00:00,2024-07-10 12:00:00,2024-07-10 13:00:00,2024-07-10,13,5291.52
2024-07-10 19:00:00,2024-07-10 13:00:00,2024-07-10 14:00:00,2024-07-10,14,5062.86
2024-07-10 20:00:00,2024-07-10 14:00:00,2024-07-10 15:00:00,2024-07-10,15,4462.96
2024-07-10 21:00:00,2024-07-10 15:00:00,2024-07-10 16:00:00,2024-07-10,16,5121.34
2024-07-10 22:00:00,2024-07-10 16:00:00,2024-07-10 17:00:00,2024-07-10,17,5088.78
2024-07-10 23:00:00,2024-07-10 17:00:00,2024-07-10 18:00:00,2024-07-10,18,3951.97
2024-07-11 00:00:00,2024-07-10 18:00:00,2024-07-10 19:00:00,2024-07-10,19,3442.64
2024-07-11 01:00:00,2024-07-10 19:00:00,2024-07-10 20:00:00,2024-07-10,20,3577.57
2024-07-11 02:00:00,2024-07-10 20:00:00,2024-07-10 21:00:00,2024-07-10,21,3751.2
2024-07-11 03:00:00,2024-07-10 21:00:00,2024-07-10 22:00:00,2024-07-10,22,3814.47
2024-07-11 04:00:00,2024-07-10 22:00:00,2024-07-10 23:00:00,2024-07-10,23,3795.79
2024-07-11 05:00:00,2024-07-10 23:00:00,2024-07-11 00:00:00,2024-07-11,24,3307.12
2024-07-11 06:00:00,2024-07-11 00:00:00,2024-07-11 01:00:00,2024-07-11,1,3213.85
2024-07-11 07:00:00,2024-07-11 01:00:00,2024-07-11 02:00:00,2024-07-11,2,3230.2
2024-07-11 08:00:00,2024-07-11 02:00:00,2024-07-11 03:00:00,2024-07-11,3,2997.85
2024-07-11 09:00:00,2024-07-11 03:00:00,2024-07-11 04:00:00,2024-07-11,4,2929.47
2024-07-11 10:00:00,2024-07-11 04:00:00,2024-07-11 05:00:00,2024-07-11,5,2884.0
2024-07-11 11:00:00,2024-07-11 05:00:00,2024-07-11 06:00:00,2024-07-11,6,2611.68
2024-07-11 12:00:00,2024-07-11 06:00:00,2024-07-11 07:00:00,2024-07-11,7,2371.75
2024-07-11 13:00:00,2024-07-11 07:00:00,2024-07-11 08:00:00,2024-07-11,8,2042.27
2024-07-11 14:00:00,2024-07-11 08:00:00,2024-07-11 09:00:00,2024-07-11,9,1292.34
2024-07-11 15:00:00,2024-07-11 09:00:00,2024-07-11 10:00:00,2024-07-11,10,908.11
2024-07-11 16:00:00,2024-07-11 10:00:00,2024-07-11 11:00:00,2024-07-11,11,1104.87
2024-07-11 17:00:00,2024-07-11 11:00:00,2024-07-11 12:00:00,2024-07-11,12,1379.38
2024-07-11 18:00:00,2024-07-11 12:00:00,2024-07-11 13:00:00,2024-07-11,13,1558.54
2024-07-11 19:00:00,2024-07-11 13:00:00,2024-07-11 14:00:00,2024-07-11,14,1719.96
2024-07-11 20:00:00,2024-07-11 14:00:00,2024-07-11 15:00:00,2024-07-11,15,2101.33
2024-07-11 21:00:00,2024-07-11 15:00:00,2024-07-11 16:00:00,2024-07-11,16,2464.01
2024-07-11 22:00:00,2024-07-11 16:00:00,2024-07-11 17:00:00,2024-07-11,17,2811.12
2024-07-11 23:00:00,2024-07-11 17:00:00,2024-07-11 18:00:00,2024-07-11,18,3044.1
2024-07-12 00:00:00,2024-07-11 18:00:00,2024-07-11 19:00:00,2024-07-11,19,3128.41
2024-07-12 01:00:00,2024-07-11 19:00:00,2024-07-11 20:00:00,2024-07-11,20,3237.99
2024-07-12 02:00:00,2024-07-11 20:00:00,2024-07-11 21:00:00,2024-07-11,21,3658.1
2024-07-12 03:00:00,2024-07-11 21:00:00,2024-07-11 22:00:00,2024-07-11,22,5150.52
2024-07-12 04:00:00,2024-07-11 22:00:00,2024-07-11 23:00:00,2024-07-11,23,6666.62
2024-07-12 05:00:00,2024-07-11 23:00:00,2024-07-12 00:00:00,2024-07-12,24,7989.32
2024-07-12 06:00:00,2024-07-12 00:00:00,2024-07-12 01:00:00,2024-07-12,1,8853.61
2024-07-12 07:00:00,2024-07-12 01:00:00,2024-07-12 02:00:00,2024-07-12,2,9200.67
2024-07-12 08:00:00,2024-07-12 02:00:00,2024-07-12 03:00:00,2024-07-12,3,9264.83
2024-07-12 09:00:00,2024-07-12 03:00:00,2024-07-12 04:00:00,2024-07-12,4,9010.6
2024-07-12 10:00:00,2024-07-12 04:00:00,2024-07-12 05:00:00,2024-07-12,5,8226.72
2024-07-12 11:00:00,2024-07-12 05:00:00,2024-07-12 06:00:00,2024-07-12,6,8218.88
2024-07-12 12:00:00,2024-07-12 06:00:00,2024-07-12 07:00:00,2024-07-12,7,8340.84
2024-07-12 13:00:00,2024-07-12 07:00:00,2024-07-12 08:00:00,2024-07-12,8,7075.19
2024-07-12 14:00:00,2024-07-12 08:00:00,2024-07-12 09:00:00,2024-07-12,9,4707.29
2024-07-12 15:00:00,2024-07-12 09:00:00,2024-07-12 10:00:00,2024-07-12,10,5270.89
2024-07-12 16:00:00,2024-07-12 10:00:00,2024-07-12 11:00:00,2024-07-12,11,7108.48
2024-07-12 17:00:00,2024-07-12 11:00:00,2024-07-12 12:00:00,2024-07-12,12,7905.79
2024-07-12 18:00:00,2024-07-12 12:00:00,2024-07-12 13:00:00,2024-07-12,13,8295.15
2024-07-12 19:00:00,2024-07-12 13:00:00,2024-07-12 14:00:00,2024-07-12,14,8394.86
2024-07-12 20:00:00,2024-07-12 14:00:00,2024-07-12 15:00:00,2024-07-12,15,7905.4
2024-07-12 21:00:00,2024-07-12 15:00:00,2024-07-12 16:00:00,2024-07-12,16,7699.57
2024-07-12 22:00:00,2024-07-12 16:00:00,2024-07-12 17:00:00,2024-07-12,17,7716.46
2024-07-12 23:00:00,2024-07-12 17:00:00,2024-07-12 18:00:00,2024-07-12,18,7444.89
2024-07-13 00:00:00,2024-07-12 18:00:00,2024-07-12 19:00:00,2024-07-12,19,6826.44
2024-07-13 01:00:00,2024-07-12 19:00:00,2024-07-12 20:00:00,2024-07-12,20,6055.38
2024-07-13 02:00:00,2024-07-12 20:00:00,2024-07-12 21:00:00,2024-07-12,21,6405.04
2024-07-13 03:00:00,2024-07-12 21:00:00,2024-07-12 22:00:00,2024-07-12,22,8565.77
2024-07-13 04:00:00,2024-07-12 22:00:00,2024-07-12 23:00:00,2024-07-12,23,10561.68
2024-07-13 05:00:00,2024-07-12 23:00:00,2024-07-13 00:00:00,2024-07-13,24,11540.82
2024-07-13 06:00:00,2024-07-13 00:00:00,2024-07-13 01:00:00,2024-07-13,1,12207.6
2024-07-13 07:00:00,2024-07-13 01:00:00,2024-07-13 02:00:00,2024-07-13,2,11767.29
2024-07-13 08:00:00,2024-07-13 02:00:00,2024-07-13 03:00:00,2024-07-13,3,10836.0
2024-07-13 09:00:00,2024-07-13 03:00:00,2024-07-13 04:00:00,2024-07-13,4,10016.9
2024-07-13 10:00:00,2024-07-13 04:00:00,2024-07-13 05:00:00,2024-07-13,5,9276.17
2024-07-13 11:00:00,2024-07-13 05:00:00,2024-07-13 06:00:00,2024-07-13,6,8382.04
2024-07-13 12:00:00,2024-07-13 06:00:00,2024-07-13 07:00:00,2024-07-13,7,7134.43
2024-07-13 13:00:00,2024-07-13 07:00:00,2024-07-13 08:00:00,2024-07-13,8,5142.95
2024-07-13 14:00:00,2024-07-13 08:00:00,2024-07-13 09:00:00,2024-07-13,9,3831.88
2024-07-13 15:00:00,2024-07-13 09:00:00,2024-07-13 10:00:00,2024-07-13,10,3721.87
2024-07-13 16:00:00,2024-07-13 10:00:00,2024-07-13 11:00:00,2024-07-13,11,4550.48
2024-07-13 17:00:00,2024-07-13 11:00:00,2024-07-13 12:00:00,2024-07-13,12,6202.0
2024-07-13 18:00:00,2024-07-13 12:00:00,2024-07-13 13:00:00,2024-07-13,13,8175.58
2024-07-13 19:00:00,2024-07-13 13:00:00,2024-07-13 14:00:00,2024-07-13,14,9887.62
2024-07-13 20:00:00,2024-07-13 14:00:00,2024-07-13 15:00:00,2024-07-13,15,9850.0
2024-07-13 21:00:00,2024-07-13 15:00:00,2024-07-13 16:00:00,2024-07-13,16,9144.13
2024-07-13 22:00:00,2024-07-13 16:00:00,2024-07-13 17:00:00,2024-07-13,17,8872.78
2024-07-13 23:00:00,2024-07-13 17:00:00,2024-07-13 18:00:00,2024-07-13,18,8322.21
2024-07-14 00:00:00,2024-07-13 18:00:00,2024-07-13 19:00:00,2024-07-13,19,6875.88
2024-07-14 01:00:00,2024-07-13 19:00:00,2024-07-13 20:00:00,2024-07-13,20,6356.31
2024-07-14 02:00:00,2024-07-13 20:00:00,2024-07-13 21:00:00,2024-07-13,21,7328.9
2024-07-14 03:00:00,2024-07-13 21:00:00,2024-07-13 22:00:00,2024-07-13,22,8302.61
2024-07-14 04:00:00,2024-07-13 22:00:00,2024-07-13 23:00:00,2024-07-13,23,9231.04
2024-07-14 05:00:00,2024-07-13 23:00:00,2024-07-14 00:00:00,2024-07-14,24,10918.15
2024-07-14 06:00:00,2024-07-14 00:00:00,2024-07-14 01:00:00,2024-07-14,1,11437.88
2024-07-14 07:00:00,2024-07-14 01:00:00,2024-07-14 02:00:00,2024-07-14,2,11448.45
2024-07-14 08:00:00,2024-07-14 02:00:00,2024-07-14 03:00:00,2024-07-14,3,10976.25
2024-07-14 09:00:00,2024-07-14 03:00:00,2024-07-14 04:00:00,2024-07-14,4,9819.42
2024-07-14 10:00:00,2024-07-14 04:00:00,2024-07-14 05:00:00,2024-07-14,5,9673.51
2024-07-14 11:00:00,2024-07-14 05:00:00,2024-07-14 06:00:00,2024-07-14,6,10664.88
2024-07-14 12:00:00,2024-07-14 06:00:00,2024-07-14 07:00:00,2024-07-14,7,11853.6
2024-07-14 13:00:00,2024-07-14 07:00:00,2024-07-14 08:00:00,2024-07-14,8,10330.15
2024-07-14 14:00:00,2024-07-14 08:00:00,2024-07-14 09:00:00,2024-07-14,9,8359.18
2024-07-14 15:00:00,2024-07-14 09:00:00,2024-07-14 10:00:00,2024-07-14,10,6494.65
2024-07-14 16:00:00,2024-07-14 10:00:00,2024-07-14 11:00:00,2024-07-14,11,5875.06
2024-07-14 17:00:00,2024-07-14 11:00:00,2024-07-14 12:00:00,2024-07-14,12,3751.44
2024-07-14 18:00:00,2024-07-14 12:00:00,2024-07-14 13:00:00,2024-07-14,13,3646.08
2024-07-14 19:00:00,2024-07-14 13:00:00,2024-07-14 14:00:00,2024-07-14,14,3694.06
2024-07-14 20:00:00,2024-07-14 14:00:00,2024-07-14 15:00:00,2024-07-14,15,4284.84
2024-07-14 21:00:00,2024-07-14 15:00:00,2024-07-14 16:00:00,2024-07-14,16,4825.86
2024-07-14 22:00:00,2024-07-14 16:00:00,2024-07-14 17:00:00,2024-07-14,17,5158.14
2024-07-14 23:00:00,2024-07-14 17:00:00,2024-07-14 18:00:00,2024-07-14,18,5112.83
2024-07-15 00:00:00,2024-07-14 18:00:00,2024-07-14 19:00:00,2024-07-14,19,4432.61
2024-07-15 01:00:00,2024-07-14 19:00:00,2024-07-14 20:00:00,2024-07-14,20,4551.1
2024-07-15 02:00:00,2024-07-14 20:00:00,2024-07-14 21:00:00,2024-07-14,21,5735.4
2024-07-15 03:00:00,2024-07-14 21:00:00,2024-07-14 22:00:00,2024-07-14,22,6441.63
2024-07-15 04:00:00,2024-07-14 22:00:00,2024-07-14 23:00:00,2024-07-14,23,7060.34
2024-07-15 05:00:00,2024-07-14 23:00:00,2024-07-15 00:00:00,2024-07-15,24,7088.67
2024-07-15 06:00:00,2024-07-15 00:00:00,2024-07-15 01:00:00,2024-07-15,1,6427.66
2024-07-15 07:00:00,2024-07-15 01:00:00,2024-07-15 02:00:00,2024-07-15,2,6140.16
2024-07-15 08:00:00,2024-07-15 02:00:00,2024-07-15 03:00:00,2024-07-15,3,6212.73
2024-07-15 09:00:00,2024-07-15 03:00:00,2024-07-15 04:00:00,2024-07-15,4,7253.72
2024-07-15 10:00:00,2024-07-15 04:00:00,2024-07-15 05:00:00,2024-07-15,5,7980.6
2024-07-15 11:00:00,2024-07-15 05:00:00,2024-07-15 06:00:00,2024-07-15,6,9687.51
2024-07-15 12:00:00,2024-07-15 06:00:00,2024-07-15 07:00:00,2024-07-15,7,10163.8
2024-07-15 13:00:00,2024-07-15 07:00:00,2024-07-15 08:00:00,2024-07-15,8,7154.9
2024-07-15 14:00:00,2024-07-15 08:00:00,2024-07-15 09:00:00,2024-07-15,9,5190.12
2024-07-15 15:00:00,2024-07-15 09:00:00,2024-07-15 10:00:00,2024-07-15,10,4949.92
2024-07-15 16:00:00,2024-07-15 10:00:00,2024-07-15 11:00:00,2024-07-15,11,4101.71
2024-07-15 17:00:00,2024-07-15 11:00:00,2024-07-15 12:00:00,2024-07-15,12,3330.01
2024-07-15 18:00:00,2024-07-15 12:00:00,2024-07-15 13:00:00,2024-07-15,13,3688.29
2024-07-15 19:00:00,2024-07-15 13:00:00,2024-07-15 14:00:00,2024-07-15,14,4536.77
2024-07-15 20:00:00,2024-07-15 14:00:00,2024-07-15 15:00:00,2024-07-15,15,4805.74
2024-07-15 21:00:00,2024-07-15 15:00:00,2024-07-15 16:00:00,2024-07-15,16,5906.17
2024-07-15 22:00:00,2024-07-15 16:00:00,2024-07-15 17:00:00,2024-07-15,17,7649.61
2024-07-15 23:00:00,2024-07-15 17:00:00,2024-07-15 18:00:00,2024-07-15,18,8932.22
2024-07-16 00:00:00,2024-07-15 18:00:00,2024-07-15 19:00:00,2024-07-15,19,9001.72
2024-07-16 01:00:00,2024-07-15 19:00:00,2024-07-15 20:00:00,2024-07-15,20,8556.1
2024-07-16 02:00:00,2024-07-15 20:00:00,2024-07-15 21:00:00,2024-07-15,21,8257.37
2024-07-16 03:00:00,2024-07-15 21:00:00,2024-07-15 22:00:00,2024-07-15,22,8132.37
2024-07-16 04:00:00,2024-07-15 22:00:00,2024-07-15 23:00:00,2024-07-15,23,7793.01
2024-07-16 05:00:00,2024-07-15 23:00:00,2024-07-16 00:00:00,2024-07-16,24,8208.12
2024-07-16 06:00:00,2024-07-16 00:00:00,2024-07-16 01:00:00,2024-07-16,1,8312.84
2024-07-16 07:00:00,2024-07-16 01:00:00,2024-07-16 02:00:00,2024-07-16,2,8915.81
2024-07-16 08:00:00,2024-07-16 02:00:00,2024-07-16 03:00:00,2024-07-16,3,9429.59
2024-07-16 09:00:00,2024-07-16 03:00:00,2024-07-16 04:00:00,2024-07-16,4,9410.82
2024-07-16 10:00:00,2024-07-16 04:00:00,2024-07-16 05:00:00,2024-07-16,5,8479.84
2024-07-16 11:00:00,2024-07-16 05:00:00,2024-07-16 06:00:00,2024-07-16,6,7565.16
2024-07-16 12:00:00,2024-07-16 06:00:00,2024-07-16 07:00:00,2024-07-16,7,6766.96
2024-07-16 13:00:00,2024-07-16 07:00:00,2024-07-16 08:00:00,2024-07-16,8,5522.45
2024-07-16 14:00:00,2024-07-16 08:00:00,2024-07-16 09:00:00,2024-07-16,9,4367.43
2024-07-16 15:00:00,2024-07-16 09:00:00,2024-07-16 10:00:00,2024-07-16,10,4565.36
2024-07-16 16:00:00,2024-07-16 10:00:00,2024-07-16 11:00:00,2024-07-16,11,4974.27
2024-07-16 17:00:00,2024-07-16 11:00:00,2024-07-16 12:00:00,2024-07-16,12,5136.03
2024-07-16 18:00:00,2024-07-16 12:00:00,2024-07-16 13:00:00,2024-07-16,13,5352.66
2024-07-16 19:00:00,2024-07-16 13:00:00,2024-07-16 14:00:00,2024-07-16,14,5853.64
2024-07-16 20:00:00,2024-07-16 14:00:00,2024-07-16 15:00:00,2024-07-16,15,5394.48
